checksum1,checksum2,join_count,join_threads,join_throughput,join_time,max_key,nr,ns,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
6185417096973469475,16931092769743058723,2499986166,16,540000669.480200,0.185185,1000000,50000000,50000000,16,232727952.691165,0.429686,0.617349,161982902.211293
6185417096973469475,16931092769743058723,2499986166,32,531603602.758642,0.188110,1000000,50000000,50000000,16,232606171.406840,0.429911,0.620597,161135143.428342
6185417096973469475,16931092769743058723,2499986166,64,467057736.997014,0.214106,1000000,50000000,50000000,16,232429966.905271,0.430237,0.646800,154607410.501707
6185417096973469475,16931092769743058723,2499986166,4,149283995.001649,0.669864,1000000,50000000,50000000,32,273457104.683859,0.365688,1.037869,96351274.754794
6185417096973469475,16931092769743058723,2499986166,8,290404363.114893,0.344347,1000000,50000000,50000000,32,278321413.111211,0.359297,0.706235,141595956.283560
6185417096973469475,16931092769743058723,2499986166,16,541616698.331119,0.184632,1000000,50000000,50000000,32,273433130.034200,0.365720,0.552888,180868396.319496
6185417096973469475,16931092769743058723,2499986166,32,517213349.725264,0.193344,1000000,50000000,50000000,32,277630661.236746,0.360191,0.556646,179647508.142013
6185417096973469475,16931092769743058723,2499986166,64,455095224.320020,0.219734,1000000,50000000,50000000,32,279504155.981869,0.357776,0.580112,172380499.469457
6185417096973469475,16931092769743058723,2499986166,4,153969835.316539,0.649478,1000000,50000000,50000000,64,274378533.447467,0.364460,1.016913,98336799.980347
6185417096973469475,16931092769743058723,2499986166,8,288476439.262699,0.346649,1000000,50000000,50000000,64,277194362.665067,0.360758,0.709915,140861934.726820
6185417096973469475,16931092769743058723,2499986166,16,542619509.907077,0.184291,1000000,50000000,50000000,64,269999278.320066,0.370371,0.557373,179412916.299116
6185417096973469475,16931092769743058723,2499986166,32,515015399.209594,0.194169,1000000,50000000,50000000,64,266210640.503587,0.375642,0.572907,174548498.159469
6185417096973469475,16931092769743058723,2499986166,64,457000006.350167,0.218818,1000000,50000000,50000000,64,268869723.622807,0.371927,0.593682,168440321.698851
6185417096973469475,16931092769743058723,2499986166,4,155979463.309301,0.641110,1000000,50000000,50000000,4,108310050.555230,0.923275,1.566755,63826198.519144
6185417096973469475,16931092769743058723,2499986166,8,277891762.535461,0.359852,1000000,50000000,50000000,4,108154192.600116,0.924606,1.286885,77707045.241050
6185417096973469475,16931092769743058723,2499986166,16,474138408.332246,0.210909,1000000,50000000,50000000,4,108550248.355761,0.921232,1.134489,88145396.105170
6185417096973469475,16931092769743058723,2499986166,32,525419149.436832,0.190324,1000000,50000000,50000000,4,108292915.672121,0.923421,1.116721,89547883.151818
6185417096973469475,16931092769743058723,2499986166,64,485843797.127207,0.205827,1000000,50000000,50000000,4,108510799.604531,0.921567,1.129953,88499287.912205
6185417096973469475,16931092769743058723,2499986166,4,153515500.710027,0.651400,1000000,50000000,50000000,8,167307628.278739,0.597701,1.251520,79902818.858371
6185417096973469475,16931092769743058723,2499986166,8,282074956.394229,0.354516,1000000,50000000,50000000,8,166938381.039076,0.599023,0.956055,104596450.854229
6185417096973469475,16931092769743058723,2499986166,16,351226752.553555,0.284716,1000000,50000000,50000000,8,166650656.286224,0.600058,0.887179,112716795.282469
6185417096973469475,16931092769743058723,2499986166,32,531367727.736218,0.188194,1000000,50000000,50000000,8,166782550.524508,0.599583,0.790799,126454454.467243
6185417096973469475,16931092769743058723,2499986166,64,478241600.365582,0.209099,1000000,50000000,50000000,8,167390638.026852,0.597405,0.809054,123601197.218773
6185417096973469475,16931092769743058723,2499986166,4,151925197.748051,0.658219,1000000,50000000,50000000,16,231059177.827364,0.432790,1.093281,91467760.333020
