checksum1,checksum2,join_count,join_threads,join_throughput,join_time,max_key,nr,ns,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
6185417096973469475,16931092769743058723,2499986166,16,643889152.476511,0.155306,1000000,50000000,50000000,16,228293075.133157,0.438033,0.595796,167842808.185018
6185417096973469475,16931092769743058723,2499986166,32,507411618.406772,0.197079,1000000,50000000,50000000,16,227981519.255868,0.438632,0.638752,156555375.376706
6185417096973469475,16931092769743058723,2499986166,64,598221453.323440,0.167162,1000000,50000000,50000000,16,223933080.415252,0.446562,0.616251,162271437.183512
6185417096973469475,16931092769743058723,2499986166,4,237154101.896729,0.421667,1000000,50000000,50000000,32,267827060.050390,0.373375,0.797575,125380113.829919
6185417096973469475,16931092769743058723,2499986166,8,430511634.948693,0.232282,1000000,50000000,50000000,32,267308073.507659,0.374100,0.608870,164238740.064165
6185417096973469475,16931092769743058723,2499986166,16,728645554.624993,0.137241,1000000,50000000,50000000,32,268038873.723605,0.373080,0.512741,195030123.451566
6185417096973469475,16931092769743058723,2499986166,32,560053918.307355,0.178554,1000000,50000000,50000000,32,268460191.922084,0.372495,0.554391,180378038.154579
6185417096973469475,16931092769743058723,2499986166,64,573513185.589158,0.174364,1000000,50000000,50000000,32,267748691.316720,0.373485,0.550871,181530686.109831
6185417096973469475,16931092769743058723,2499986166,4,243556659.565502,0.410582,1000000,50000000,50000000,64,277246038.448637,0.360690,0.773932,129210368.182185
6185417096973469475,16931092769743058723,2499986166,8,429225582.648734,0.232978,1000000,50000000,50000000,64,269006201.076700,0.371739,0.607614,164578283.877306
6185417096973469475,16931092769743058723,2499986166,16,474983985.121163,0.210533,1000000,50000000,50000000,64,266369377.902462,0.375419,0.588389,169955586.859947
6185417096973469475,16931092769743058723,2499986166,32,582088261.591649,0.171795,1000000,50000000,50000000,64,270320136.098483,0.369932,0.544576,183629108.508341
6185417096973469475,16931092769743058723,2499986166,64,577397495.260438,0.173191,1000000,50000000,50000000,64,267826087.372966,0.373377,0.549644,181935851.236471
6185417096973469475,16931092769743058723,2499986166,4,245013395.551944,0.408141,1000000,50000000,50000000,4,107345261.010398,0.931573,1.342201,74504462.484571
6185417096973469475,16931092769743058723,2499986166,8,427418620.268256,0.233963,1000000,50000000,50000000,4,106991094.367153,0.934657,1.171087,85390787.626701
6185417096973469475,16931092769743058723,2499986166,16,612529963.853412,0.163257,1000000,50000000,50000000,4,107001591.302911,0.934566,1.100104,90900527.119557
6185417096973469475,16931092769743058723,2499986166,32,569880753.129992,0.175475,1000000,50000000,50000000,4,107119002.227466,0.933541,1.111525,89966490.568122
6185417096973469475,16931092769743058723,2499986166,64,517945224.570893,0.193071,1000000,50000000,50000000,4,107277798.876155,0.932159,1.127659,88679311.223359
6185417096973469475,16931092769743058723,2499986166,4,244376881.887014,0.409204,1000000,50000000,50000000,8,156386745.538716,0.639440,1.051213,95128171.203130
6185417096973469475,16931092769743058723,2499986166,8,428128731.576509,0.233575,1000000,50000000,50000000,8,158083872.310567,0.632576,0.868746,115108464.720824
6185417096973469475,16931092769743058723,2499986166,16,482214502.140667,0.207377,1000000,50000000,50000000,8,157477075.519074,0.635013,0.844966,118347951.203085
6185417096973469475,16931092769743058723,2499986166,32,510230113.989245,0.195990,1000000,50000000,50000000,8,156683221.315639,0.638230,0.836674,119520794.891034
6185417096973469475,16931092769743058723,2499986166,64,557180856.258501,0.179475,1000000,50000000,50000000,8,157315179.152842,0.635667,0.818427,122185642.277625
6185417096973469475,16931092769743058723,2499986166,4,237862724.531827,0.420411,1000000,50000000,50000000,16,228444253.914044,0.437744,0.860582,116200435.621354
