checksum1,checksum2,join_count,join_threads,join_throughput,join_time,max_key,nr,ns,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
6185417096973469475,16931092769743058723,2499986166,16,542051361.911956,0.184484,1000000,50000000,50000000,16,231615748.318637,0.431750,0.618795,161604489.314336
6185417096973469475,16931092769743058723,2499986166,32,526536619.884457,0.189920,1000000,50000000,50000000,16,231940379.495584,0.431145,0.624044,160245035.067328
6185417096973469475,16931092769743058723,2499986166,64,441078454.748707,0.226717,1000000,50000000,50000000,16,232540751.607059,0.430032,0.659133,151714357.744058
6185417096973469475,16931092769743058723,2499986166,4,150950345.908989,0.662469,1000000,50000000,50000000,32,272786107.997141,0.366588,1.031470,96948992.034128
6185417096973469475,16931092769743058723,2499986166,8,291475710.234058,0.343082,1000000,50000000,50000000,32,277212734.706030,0.360734,0.706510,141540814.053682
6185417096973469475,16931092769743058723,2499986166,16,546242288.399159,0.183069,1000000,50000000,50000000,32,275787237.742897,0.362598,0.548539,182302471.378523
6185417096973469475,16931092769743058723,2499986166,32,526069629.327855,0.190089,1000000,50000000,50000000,32,271018134.150109,0.368979,0.561694,178032722.098088
6185417096973469475,16931092769743058723,2499986166,64,462884467.761191,0.216037,1000000,50000000,50000000,32,272754238.428652,0.366630,0.585188,170885350.381280
6185417096973469475,16931092769743058723,2499986166,4,153637984.879520,0.650881,1000000,50000000,50000000,64,272878399.335956,0.366464,1.020120,98027680.645973
6185417096973469475,16931092769743058723,2499986166,8,291135942.657179,0.343482,1000000,50000000,50000000,64,269785858.322398,0.370664,0.717008,139468400.884067
6185417096973469475,16931092769743058723,2499986166,16,549863583.631265,0.181863,1000000,50000000,50000000,64,271324952.790741,0.368562,0.553228,180757229.524404
6185417096973469475,16931092769743058723,2499986166,32,517921940.217360,0.193079,1000000,50000000,50000000,64,267337522.183395,0.374059,0.569985,175443120.983870
6185417096973469475,16931092769743058723,2499986166,64,481238387.668500,0.207797,1000000,50000000,50000000,64,268074236.689031,0.373031,0.583763,171302256.256866
6185417096973469475,16931092769743058723,2499986166,4,153910095.282190,0.649730,1000000,50000000,50000000,4,107954375.417969,0.926317,1.578417,63354617.909275
6185417096973469475,16931092769743058723,2499986166,8,288624903.665077,0.346470,1000000,50000000,50000000,4,108155563.952576,0.924594,1.273517,78522692.741759
6185417096973469475,16931092769743058723,2499986166,16,550412287.188357,0.181682,1000000,50000000,50000000,4,108592408.086595,0.920875,1.105095,90489922.262670
6185417096973469475,16931092769743058723,2499986166,32,520980981.640350,0.191946,1000000,50000000,50000000,4,108424557.881728,0.922300,1.116773,89543745.411948
6185417096973469475,16931092769743058723,2499986166,64,440195191.269885,0.227172,1000000,50000000,50000000,4,107900381.485193,0.926781,1.156284,86483944.730038
6185417096973469475,16931092769743058723,2499986166,4,151128144.473881,0.661690,1000000,50000000,50000000,8,166618614.552699,0.600173,1.264150,79104517.926921
6185417096973469475,16931092769743058723,2499986166,8,290448822.005807,0.344295,1000000,50000000,50000000,8,167092146.137191,0.598472,0.945256,105791414.201191
6185417096973469475,16931092769743058723,2499986166,16,550393722.502018,0.181688,1000000,50000000,50000000,8,167867537.088713,0.595708,0.779995,128205941.161207
6185417096973469475,16931092769743058723,2499986166,32,525898801.322653,0.190151,1000000,50000000,50000000,8,167466342.385517,0.597135,0.790297,126534765.437864
6185417096973469475,16931092769743058723,2499986166,64,460670722.802265,0.217075,1000000,50000000,50000000,8,167184731.368627,0.598141,0.817701,122294064.088969
6185417096973469475,16931092769743058723,2499986166,4,151689905.233230,0.659240,1000000,50000000,50000000,16,233128183.312235,0.428949,1.090482,91702593.888534
6185417096973469475,16931092769743058723,2499986166,8,264823347.633517,0.377610,1000000,50000000,50000000,16,231380342.953812,0.432189,0.812140,123131495.177057
6185417096973469475,16931092769743058723,2499986166,16,552171359.503292,0.181103,1000000,50000000,50000000,16,234015144.272160,0.427323,0.610914,163689067.170681
6185417096973469475,16931092769743058723,2499986166,32,531510290.553185,0.188143,1000000,50000000,50000000,16,232325788.237258,0.430430,0.621169,160986698.443786
6185417096973469475,16931092769743058723,2499986166,64,473987409.950976,0.210976,1000000,50000000,50000000,16,232284195.576670,0.430507,0.643879,155308691.838039
6185417096973469475,16931092769743058723,2499986166,4,152097652.742874,0.657472,1000000,50000000,50000000,32,272536818.982984,0.366923,1.027011,97369924.325414
6185417096973469475,16931092769743058723,2499986166,8,287158260.748265,0.348240,1000000,50000000,50000000,32,273363380.391960,0.365813,0.716497,139567927.007421
6185417096973469475,16931092769743058723,2499986166,16,562105279.469094,0.177903,1000000,50000000,50000000,32,274289325.060985,0.364579,0.545087,183456875.515097
6185417096973469475,16931092769743058723,2499986166,32,527484535.681364,0.189579,1000000,50000000,50000000,32,273622983.855329,0.365466,0.557508,179369644.015057
6185417096973469475,16931092769743058723,2499986166,64,472709103.269880,0.211547,1000000,50000000,50000000,32,274189940.605270,0.364711,0.579601,172532420.048663
6185417096973469475,16931092769743058723,2499986166,4,153722557.182864,0.650523,1000000,50000000,50000000,64,271248199.466635,0.368666,1.022361,97812812.164167
6185417096973469475,16931092769743058723,2499986166,8,281399780.252026,0.355366,1000000,50000000,50000000,64,272068989.041761,0.367554,0.725648,137807846.334771
6185417096973469475,16931092769743058723,2499986166,16,554718915.443755,0.180271,1000000,50000000,50000000,64,268791381.483619,0.372036,0.555280,180089311.024020
6185417096973469475,16931092769743058723,2499986166,32,511470051.048601,0.195515,1000000,50000000,50000000,64,278668772.462691,0.358849,0.557102,179500435.759328
6185417096973469475,16931092769743058723,2499986166,64,448625811.178048,0.222903,1000000,50000000,50000000,64,275034569.451113,0.363591,0.589952,169505398.251699
6185417096973469475,16931092769743058723,2499986166,4,158401458.403854,0.631307,1000000,50000000,50000000,4,108238567.809349,0.923885,1.557668,64198530.970496
6185417096973469475,16931092769743058723,2499986166,8,287937870.957307,0.347297,1000000,50000000,50000000,4,107913628.383691,0.926667,1.276451,78342208.546211
6185417096973469475,16931092769743058723,2499986166,16,536888801.134854,0.186258,1000000,50000000,50000000,4,108897612.078022,0.918294,1.107102,90325890.926861
6185417096973469475,16931092769743058723,2499986166,32,516206663.693935,0.193721,1000000,50000000,50000000,4,108506759.900845,0.921602,1.117855,89457000.743655
6185417096973469475,16931092769743058723,2499986166,64,483308411.908889,0.206907,1000000,50000000,50000000,4,109088639.087860,0.916686,1.126955,88734714.799059
