checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_threads,join_throughput,join_time,max_key,mpi_active_ranks,mpi_nodes,mpi_partition_strategy,mpi_processes,mpi_world_size,nr,ns,partition_block_size,partition_chunk,partition_schedule,partition_threads,partition_throughput,partition_time,time_sec,total_throughput,verified
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,667380059.065279,0.149840,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,4,785980406.667712,0.127230,0.957212,104470045.106768,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,589557314.554797,0.169619,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,4,806510746.628155,0.123991,1.231625,81193526.816048,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,566434367.811702,0.176543,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,4,783952726.534968,0.127559,0.997407,100259925.755006,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,608109092.141459,0.164444,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,16,424618622.543546,0.235505,1.327533,75327673.419655,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,558025224.148291,0.179203,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,16,413053086.236909,0.242100,1.096228,91221921.742405,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,584792849.790808,0.171001,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,16,387796696.437448,0.257867,1.334410,74939483.611763,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,587654510.392580,0.170168,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,16,360857086.922848,0.277118,1.126162,88797140.728656,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,845087217.757609,0.118331,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,4,578956361.514719,0.172725,2.069198,48327891.723569,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,882542720.817692,0.113309,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,4,478413525.095499,0.209024,1.690363,59158890.946485,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,1231439356.961613,0.081206,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,4,596661316.243275,0.167599,2.035137,49136741.578194,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,1361884221.342301,0.073428,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,4,482522926.518373,0.207244,1.642041,60899824.936810,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,842138851.797461,0.118745,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,16,974232083.329538,0.102645,2.009922,49753179.812372,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,895069813.726363,0.111723,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,16,940897057.691068,0.106282,1.579379,63316039.935643,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,1280107919.254362,0.078118,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,16,966146181.572260,0.103504,1.963887,50919425.021337,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,1892485329.888393,0.052841,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,16,940969420.324772,0.106273,1.521680,65716857.573200,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,1363759593.828086,0.073327,1000000,8,4,block,8,8,50000000,50000000,32768,4,guided,4,1513683185.550678,0.066064,1.236830,80851837.135945,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,1485841595.113710,0.067302,1000000,8,4,cyclic,8,8,50000000,50000000,32768,4,guided,4,1996921219.663118,0.050077,0.863929,115750275.617654,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,1857940813.851929,0.053823,1000000,8,4,block,8,8,50000000,50000000,32768,4,guided,4,2014337849.886817,0.049644,1.064075,93978301.749872,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,1881566254.487055,0.053147,1000000,8,4,cyclic,8,8,50000000,50000000,32768,4,guided,4,1997022389.511512,0.050075,0.864819,115631111.453651,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,1502794111.258360,0.066543,1000000,8,4,block,8,8,50000000,50000000,32768,4,guided,16,1924040927.058807,0.051974,1.090843,91672248.065669,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,1613509275.581338,0.061977,1000000,8,4,cyclic,8,8,50000000,50000000,32768,4,guided,16,1912086114.567979,0.052299,1.010506,98960335.945577,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,1941405475.804995,0.051509,1000000,8,4,block,8,8,50000000,50000000,32768,4,guided,16,1847642972.949440,0.054123,1.212278,82489356.806040,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,1920922928.782960,0.052058,1000000,8,4,cyclic,8,8,50000000,50000000,32768,4,guided,16,1925205987.403042,0.051942,0.850216,117617195.301099,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,1631292566.615279,0.061301,1000000,8,8,block,8,8,50000000,50000000,32768,4,guided,4,1894854117.622145,0.052775,1.022905,97760828.331279,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,1675468095.411671,0.059685,1000000,8,8,cyclic,8,8,50000000,50000000,32768,4,guided,4,1846294774.988129,0.054163,0.982696,101760823.754090,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,3036934106.329339,0.032928,1000000,8,8,block,8,8,50000000,50000000,32768,4,guided,4,1896787249.846525,0.052721,0.996252,100376176.972104,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,3006739583.538684,0.033259,1000000,8,8,cyclic,8,8,50000000,50000000,32768,4,guided,4,1845812727.975724,0.054177,0.957371,104452744.426750,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,1546420540.987895,0.064665,1000000,8,8,block,8,8,50000000,50000000,32768,4,guided,16,1893961853.703857,0.052799,1.200936,83268392.720873,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,1576760168.216444,0.063421,1000000,8,8,cyclic,8,8,50000000,50000000,32768,4,guided,16,2049258585.480737,0.048798,0.821747,121691888.240637,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,2618803039.244370,0.038185,1000000,8,8,block,8,8,50000000,50000000,32768,4,guided,16,1971008821.302234,0.050735,1.003436,99657577.390798,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,2342114486.001694,0.042696,1000000,8,8,cyclic,8,8,50000000,50000000,32768,4,guided,16,1826531520.279817,0.054749,0.791446,126350969.443564,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,205049318.770847,0.487688,1000000,1,1,block,1,1,50000000,50000000,32768,4,guided,4,138999187.459257,0.719429,7.784554,12845951.206615,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,204511662.771351,0.488970,1000000,1,1,cyclic,1,1,50000000,50000000,32768,4,guided,4,138585425.060114,0.721577,6.157588,16240126.387009,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,341380892.042201,0.292928,1000000,1,1,block,1,1,50000000,50000000,32768,4,guided,4,139648091.361321,0.716086,7.590170,13174935.670180,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,343785419.452911,0.290879,1000000,1,1,cyclic,1,1,50000000,50000000,32768,4,guided,4,128044257.240440,0.780980,6.021833,16606240.596242,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,204032732.195787,0.490117,1000000,1,1,block,1,1,50000000,50000000,32768,4,guided,16,252853845.977846,0.395485,7.461132,13402792.569331,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,201617490.251328,0.495989,1000000,1,1,cyclic,1,1,50000000,50000000,32768,4,guided,16,252700415.207065,0.395726,5.833451,17142509.999055,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,350395765.689711,0.285392,1000000,1,1,block,1,1,50000000,50000000,32768,4,guided,16,252787407.380461,0.395589,7.261008,13772193.199933,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,363771812.178035,0.274898,1000000,1,1,cyclic,1,1,50000000,50000000,32768,4,guided,16,254092503.352934,0.393557,5.614899,17809760.767858,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,688889192.284023,0.145161,1000000,4,1,block,4,4,50000000,50000000,32768,4,guided,4,507860700.101723,0.196904,2.206774,45315021.293702,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,569970368.003593,0.175448,1000000,4,1,cyclic,4,4,50000000,50000000,32768,4,guided,4,463841322.250073,0.215591,1.756306,56937693.139561,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,680459399.493794,0.146960,1000000,4,1,block,4,4,50000000,50000000,32768,4,guided,4,438039530.717977,0.228290,2.202178,45409589.470638,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,606417585.305235,0.164903,1000000,4,1,cyclic,4,4,50000000,50000000,32768,4,guided,4,540253460.526495,0.185098,1.734452,57655093.958238,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,623018712.299901,0.160509,1000000,4,1,block,4,4,50000000,50000000,32768,4,guided,16,490578179.124778,0.203841,2.191490,45631059.283477,false
