checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_threads,join_throughput,join_time,max_key,mpi_active_ranks,mpi_nodes,mpi_partition_strategy,mpi_processes,mpi_world_size,nr,ns,partition_block_size,partition_chunk,partition_schedule,partition_threads,partition_throughput,partition_time,time_sec,total_throughput,verified
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,949949093.842078,0.105269,1000000,8,4,cyclic,8,8,50000000,50000000,32768,4,guided,16,1874979654.897042,0.053334,0.937576,106658039.790790,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,188739550.437618,0.529831,1000000,8,4,block,8,8,50000000,50000000,32768,4,guided,16,351710826.858977,0.284324,2.279311,43872914.711534,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,366942377.506986,0.272522,1000000,8,4,cyclic,8,8,50000000,50000000,32768,4,guided,16,1864290598.125580,0.053640,1.248723,80081827.328068,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,201027757.202946,0.497444,1000000,8,8,block,8,8,50000000,50000000,32768,4,guided,4,292339896.382898,0.342068,2.391638,41812345.127549,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,932984796.233352,0.107183,1000000,8,8,cyclic,8,8,50000000,50000000,32768,4,guided,4,1639237828.221040,0.061004,0.897986,111360301.219199,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,438810392.416972,0.227889,1000000,8,8,block,8,8,50000000,50000000,32768,4,guided,4,292617226.555670,0.341743,2.118455,47204218.475583,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,848583578.946969,0.117843,1000000,8,8,cyclic,8,8,50000000,50000000,32768,4,guided,4,1609450519.590793,0.062133,0.889634,112405795.374767,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,197647879.732631,0.505950,1000000,8,8,block,8,8,50000000,50000000,32768,4,guided,16,335137065.627063,0.298385,2.366950,42248470.764479,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,949747635.426597,0.105291,1000000,8,8,cyclic,8,8,50000000,50000000,32768,4,guided,16,1828089751.437149,0.054702,0.885632,112913663.024685,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,434029883.537709,0.230399,1000000,8,8,block,8,8,50000000,50000000,32768,4,guided,16,334727926.954356,0.298750,2.085130,47958638.529396,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,923403116.624272,0.108295,1000000,8,8,cyclic,8,8,50000000,50000000,32768,4,guided,16,1839509066.711565,0.054362,0.885761,112897252.840424,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,205061687.073899,0.487658,1000000,1,1,block,1,1,50000000,50000000,32768,4,guided,4,189495988.400706,0.527716,7.594772,13166952.537127,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,206025011.970360,0.485378,1000000,1,1,cyclic,1,1,50000000,50000000,32768,4,guided,4,201888858.527665,0.495322,5.924354,16879478.378617,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,236938822.867932,0.422050,1000000,1,1,block,1,1,50000000,50000000,32768,4,guided,4,190147874.067360,0.525906,7.532399,13275983.417846,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,219323091.823915,0.455948,1000000,1,1,cyclic,1,1,50000000,50000000,32768,4,guided,4,200119240.105070,0.499702,5.898539,16953349.947207,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,197431107.446484,0.506506,1000000,1,1,block,1,1,50000000,50000000,32768,4,guided,16,274242757.558219,0.364640,7.449698,13423363.173222,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,199910637.449361,0.500224,1000000,1,1,cyclic,1,1,50000000,50000000,32768,4,guided,16,272438304.832649,0.367056,5.813557,17201173.440035,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,272603772.128677,0.366833,1000000,1,1,block,1,1,50000000,50000000,32768,4,guided,16,274544510.632797,0.364240,7.304758,13689708.116341,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,212644089.920726,0.470269,1000000,1,1,cyclic,1,1,50000000,50000000,32768,4,guided,16,273178473.538252,0.366061,5.781336,17297040.866504,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,200568021.179995,0.498584,1000000,4,1,block,4,4,50000000,50000000,32768,4,guided,4,286237364.913329,0.349360,2.907022,34399462.801596,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,467115133.091609,0.214080,1000000,4,1,cyclic,4,4,50000000,50000000,32768,4,guided,4,706757786.710138,0.141491,1.704276,58675940.519181,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,231076394.775688,0.432757,1000000,4,1,block,4,4,50000000,50000000,32768,4,guided,4,286413762.433453,0.349145,2.848319,35108426.908758,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,211117810.655829,0.473669,1000000,4,1,cyclic,4,4,50000000,50000000,32768,4,guided,4,465747221.947941,0.214709,2.000188,49995307.505978,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,191915784.635559,0.521062,1000000,4,1,block,4,4,50000000,50000000,32768,4,guided,16,302712408.409029,0.330347,2.910141,34362594.520880,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,411530083.375193,0.242996,1000000,4,1,cyclic,4,4,50000000,50000000,32768,4,guided,16,547727093.029218,0.182573,1.741184,57432183.710856,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,234948210.083841,0.425626,1000000,4,1,block,4,4,50000000,50000000,32768,4,guided,16,309373246.031222,0.323234,2.803709,35667043.696182,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,209383520.146001,0.477593,1000000,4,1,cyclic,4,4,50000000,50000000,32768,4,guided,16,504417999.654132,0.198248,2.046808,48856555.338722,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,194006784.411544,0.515446,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,4,249694721.083885,0.400489,2.161367,46267010.107994,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,335534409.152390,0.298032,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,4,799557144.357923,0.125069,1.115757,89625281.087472,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,308423032.673771,0.324230,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,4,279420006.929825,0.357884,1.915398,52208468.840889,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,116323865.632117,0.859669,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,4,463189009.196676,0.215895,1.742328,57394488.531029,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,194105892.587455,0.515183,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,16,278054031.751751,0.359642,2.121372,47139307.262737,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,317035352.284158,0.315422,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,16,370724632.533220,0.269742,1.234745,80988387.865543,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,309145283.583179,0.323473,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,16,256944423.465974,0.389189,1.944248,51433755.632040,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,122711927.014479,0.814917,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,16,281699851.262395,0.354988,1.849509,54068403.206775,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,202047284.561667,0.494934,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,4,284123078.815895,0.351960,3.120765,32043426.161939,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,518322282.626168,0.192930,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,4,826647980.238209,0.120970,1.672974,59773776.696951,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,440536380.996044,0.226996,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,4,284678411.932075,0.351274,2.852105,35061819.838782,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,940043004.438665,0.106378,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,4,826114676.653907,0.121049,1.614229,61949069.760839,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,198654583.067450,0.503386,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,16,328543569.875286,0.304374,3.078878,32479365.764577,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,498816982.467412,0.200474,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,16,974576979.088428,0.102609,1.660937,60206986.033710,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,436352724.553109,0.229172,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,16,328521768.858015,0.304394,2.808586,35605099.139729,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,842002204.976492,0.118765,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,16,974851804.147345,0.102580,1.604632,62319590.680674,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,198724742.110417,0.503209,1000000,8,4,block,8,8,50000000,50000000,32768,4,guided,4,303215276.064369,0.329799,2.298724,43502388.203075,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,940819298.407635,0.106290,1000000,8,4,cyclic,8,8,50000000,50000000,32768,4,guided,4,1672827950.933039,0.059779,0.947271,105566395.874551,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,188235713.867279,0.531249,1000000,8,4,block,8,8,50000000,50000000,32768,4,guided,4,303646690.620366,0.329330,2.325951,42993171.042844,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,363345486.428612,0.275220,1000000,8,4,cyclic,8,8,50000000,50000000,32768,4,guided,4,1686620420.164340,0.059290,1.102784,90679557.533696,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,202883489.976767,0.492894,1000000,8,4,block,8,8,50000000,50000000,32768,4,guided,16,352229372.542954,0.283906,2.404100,41595608.971457,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,948562866.181183,0.105423,1000000,8,4,cyclic,8,8,50000000,50000000,32768,4,guided,16,1868283088.793877,0.053525,0.934052,107060477.215598,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,187745060.357065,0.532637,1000000,8,4,block,8,8,50000000,50000000,32768,4,guided,16,351574352.607122,0.284435,2.287865,43708879.268821,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,365992029.571958,0.273230,1000000,8,4,cyclic,8,8,50000000,50000000,32768,4,guided,16,1821303491.603197,0.054906,1.104097,90571775.117434,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,203983552.221684,0.490236,1000000,8,8,block,8,8,50000000,50000000,32768,4,guided,4,293212677.907652,0.341049,2.379946,42017760.709091,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,931118267.549591,0.107398,1000000,8,8,cyclic,8,8,50000000,50000000,32768,4,guided,4,1602284541.637928,0.062411,0.891420,112180565.926685,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,442230432.973723,0.226126,1000000,8,8,block,8,8,50000000,50000000,32768,4,guided,4,291732676.141937,0.342780,2.123309,47096310.907064,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,992846920.600454,0.100720,1000000,8,8,cyclic,8,8,50000000,50000000,32768,4,guided,4,1632748561.345587,0.061246,0.882299,113340234.633626,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,200822656.662391,0.497952,1000000,8,8,block,8,8,50000000,50000000,32768,4,guided,16,334256380.029290,0.299172,2.345874,42628035.091172,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,824690402.529093,0.121258,1000000,8,8,cyclic,8,8,50000000,50000000,32768,4,guided,16,1848680908.995620,0.054093,0.896721,111517407.834260,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,436760724.321772,0.228958,1000000,8,8,block,8,8,50000000,50000000,32768,4,guided,16,326322503.166940,0.306445,2.086391,47929643.862559,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,717489070.762421,0.139375,1000000,8,8,cyclic,8,8,50000000,50000000,32768,4,guided,16,1799786253.326550,0.055562,0.916338,109130092.130180,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,207851242.024336,0.481113,1000000,1,1,block,1,1,50000000,50000000,32768,4,guided,4,200641320.130417,0.498402,7.553520,13238860.957039,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,206706919.909261,0.483777,1000000,1,1,cyclic,1,1,50000000,50000000,32768,4,guided,4,191290749.052283,0.522764,5.954508,16793998.053322,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,249484600.738232,0.400826,1000000,1,1,block,1,1,50000000,50000000,32768,4,guided,4,195742901.915476,0.510874,7.692310,12999996.821136,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,233048293.764865,0.429096,1000000,1,1,cyclic,1,1,50000000,50000000,32768,4,guided,4,202466146.384325,0.493910,5.870137,17035377.369994,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,197036813.873412,0.507519,1000000,1,1,block,1,1,50000000,50000000,32768,4,guided,16,272923319.734248,0.366403,7.451568,13419995.059964,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,203484868.501704,0.491437,1000000,1,1,cyclic,1,1,50000000,50000000,32768,4,guided,16,274455730.269291,0.364357,5.804225,17228828.276398,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,235550810.373790,0.424537,1000000,1,1,block,1,1,50000000,50000000,32768,4,guided,16,272742925.940822,0.366646,7.366741,13574524.398191,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,235181376.193374,0.425204,1000000,1,1,cyclic,1,1,50000000,50000000,32768,4,guided,16,272623027.489141,0.366807,5.737172,17430191.442149,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,200074008.661375,0.499815,1000000,4,1,block,4,4,50000000,50000000,32768,4,guided,4,221149632.923210,0.452183,3.019612,33116842.436876,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,462434017.969149,0.216247,1000000,4,1,cyclic,4,4,50000000,50000000,32768,4,guided,4,688531766.054881,0.145237,1.713392,58363748.864452,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,235782685.282442,0.424119,1000000,4,1,block,4,4,50000000,50000000,32768,4,guided,4,287542157.951303,0.347775,2.835037,35272905.653317,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,202164622.990034,0.494646,1000000,4,1,cyclic,4,4,50000000,50000000,32768,4,guided,4,577530801.464919,0.173151,2.070703,48292774.044561,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,196678379.744814,0.508444,1000000,4,1,block,4,4,50000000,50000000,32768,4,guided,16,299903928.344316,0.333440,2.914074,34316219.954427,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,425883966.136479,0.234806,1000000,4,1,cyclic,4,4,50000000,50000000,32768,4,guided,16,594406461.682278,0.168235,1.784273,56045235.392146,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,232602515.180747,0.429918,1000000,4,1,block,4,4,50000000,50000000,32768,4,guided,16,299836077.007214,0.333516,2.828522,35354152.314528,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,200087642.315714,0.499781,1000000,4,1,cyclic,4,4,50000000,50000000,32768,4,guided,16,488086092.105572,0.204882,2.068514,48343877.471056,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,196153791.911210,0.509804,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,4,256143967.636839,0.390405,2.160103,46294089.617310,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,364752139.361047,0.274159,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,4,611844822.458176,0.163440,1.084505,92207981.115772,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,311625399.497372,0.320898,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,4,257010585.024742,0.389089,1.939613,51556687.713454,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,112373725.402761,0.889888,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,4,554915693.826802,0.180208,1.759475,56835138.843603,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,190399487.356803,0.525211,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,16,298207599.127905,0.335337,2.097258,47681302.527166,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,361808935.122910,0.276389,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,16,384876489.460953,0.259824,1.223262,81748661.859954,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,314930637.476437,0.317530,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,16,279602718.683541,0.357650,1.904189,52515793.437528,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,106026440.030722,0.943161,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,16,334655604.393777,0.298815,1.852600,53978202.012883,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,201697124.745442,0.495793,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,4,287408578.081412,0.347937,3.113185,32121447.183236,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,506244516.015902,0.197533,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,4,820831091.176479,0.121828,1.667164,59982094.849435,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,448332774.772901,0.223049,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,4,287519274.715961,0.347803,2.841687,35190358.158974,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,835576566.306134,0.119678,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,4,820452662.558221,0.121884,1.608045,62187310.785522,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,203397236.890719,0.491649,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,16,330712339.876721,0.302378,3.065603,32620005.717882,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,4,513352459.625065,0.194798,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,16,970993610.519493,0.102987,1.661452,60188299.425679,false
12610816366499644757,12079717592018431889,skewed_90_5,4,40578723119,guided,16,444377282.368071,0.225034,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,16,314500015.359727,0.317965,2.820157,35459018.831204,false
