checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_task_grain,join_threads,join_throughput,join_time,max_key,nr,ns,offset_task_grain,partition_block_size,partition_chunk,partition_schedule,partition_task_grain,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,477248835.415080,0.209534,1000000,50000000,50000000,2,32768,0,auto,4,64,277815545.052971,0.359951,0.573209,174456468.305967
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,489742072.471596,0.204189,1000000,50000000,50000000,2,32768,0,auto,4,64,291267846.357581,0.343327,0.550784,181559277.953502
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,208023044.669040,0.480716,1000000,50000000,50000000,2,32768,0,auto,2,64,288220208.261415,0.346957,0.831159,120313939.898503
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,120514420.678509,0.829776,1000000,50000000,50000000,2,32768,0,auto,2,64,298378005.091631,0.335145,1.168081,85610523.136352
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,199050231.655265,0.502386,1000000,50000000,50000000,2,32768,0,auto,4,64,299517230.616182,0.333871,0.839284,119149178.615095
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,119542858.305301,0.836520,1000000,50000000,50000000,2,32768,0,auto,4,64,299841633.264264,0.333509,1.173171,85239033.901888
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,38510168.486302,2.596717,1000000,50000000,50000000,2,32768,0,auto,2,64,316236276.934553,0.316219,2.916184,34291384.281820
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,21908692.476788,4.564398,1000000,50000000,50000000,2,32768,0,auto,2,64,298230336.729125,0.335311,4.902988,20395725.857265
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,38449975.496606,2.600782,1000000,50000000,50000000,2,32768,0,auto,4,64,297409338.445690,0.336237,2.940167,34011676.346337
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,21981098.763408,4.549363,1000000,50000000,50000000,2,32768,0,auto,4,64,296814672.632222,0.336911,4.889876,20450414.613349
